origins,destinations,path,free_flow_time
94,9,-100488715#6 100488715#6 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.7411592138655319
94,9,-100488715#6 101605219 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,1.8330817856300188
94,9,-100488715#6 101605219 -101605219 100488715#6 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.5469067540623156
94,9,-100488715#6 101605219 100488715#7 100488714 282479151#6 100475366 100475359 282689984#0 282689984#1 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -101611066 101611066 -372606529#6 -372606529#5 -372606529#4,1.979160217002568
95,12,-659278038#0 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,0.4889258079041552
95,12,-659278038#0 659278038#0 659278038#1 659278038#2 -101601832#2 101601832#2 659278038#3 100475365#0 100475365#1,0.8053644928093627
95,12,-659278038#0 659278038#0 659278038#1 101604503 -101604503 659278038#2 659278038#3 100475365#0 100475365#1,0.5340182005127464
95,12,-659278038#0 -100525438#2 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,0.7372651436384487
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -101607965 101607964#1 101607969#0 101607966#0 -101608828 -101609498#2 -101609498#1 -101609498#0,3.8291656043266844
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101609498#3 -101609498#2 -101609498#1 -101609498#0,3.7404597116024236
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 336863927#2 336863927#3 101609498#0 -101609498#0,4.166490123767289
96,67,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 336863927#2 101608827 -101609498#1 -101609498#0,3.953865073747281
96,68,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926,1.9501926040394557
96,68,-100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 -619184994 120511930 42762428#1 42762428#4 1197063689 1164653914 1164659927#1 1164659926,2.7540541486573025
96,68,-100488715#3 101605951#0 -101605951#0 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926,2.0867056829931396
96,68,-100488715#3 100488715#3 100488715#4 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926,1.950992924167507
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,2.548895757006907
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374664 -47374664 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,3.6077993184314767
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 101415865#0 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,3.566462783817631
96,89,-100488715#3 -100488715#2 -100488715#1 -100488715#0 -162276533#1 162276533#1 162276533#2 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1,2.5574270745015073
97,5,100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.274893528325657
97,5,100525438#0 -101601553#1 -101601553#0 -101601561 101601561 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.4863766096791489
97,5,100525438#0 -101601553#1 101601553#1 -100525438#0 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,1.8385810767791637
97,5,100525438#0 -101601553#1 -101601553#0 -101600741#3 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.5702916875893624
98,5,101607969#1 -100468681#3 -100468681#2 -100468681#1 -100468681#0,0.6948619908726629
98,5,101607969#1 -100468681#3 -101600741#4 101600741#4 -100468681#2 -100468681#1 -100468681#0,0.8689516267270045
98,5,101607969#1 100468681#4 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,0.8341828452043163
98,5,101607969#1 -100468681#3 -101600741#4 -101601561 101601561 101601553#0 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.2283738837507645
99,18,-101604497 101604497 101604496#0 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,2.9387106606501487
99,18,-101604497 101604497 101604496#0 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 -1323419243,2.905517383339225
99,18,-101604497 101604497 101604496#0 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419247 -1323419247 1323419246 184568063 76867740 1323419243 -1323419243,3.1739847702940067
99,18,-101604497 101604497 101604496#0 -101604502 101604502 101604496#1 -100525438#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,3.1540214357881378
100,44,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.4592946033705054
100,44,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.4502119782398197
100,44,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.437088715975951
100,44,-336860316#0 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,3.0035873384631033
100,72,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,4.556937965971125
100,72,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,4.547855340840439
100,72,-336860316#0 101787498 101786553#1 101786553#2 -101786553#2 -101786553#1 -101787498 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,5.5975141964633215
100,72,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 416373452 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101608824 101608824,4.939252677312825
100,85,-336860316#0 336860316#0 101784793 102036177 120511144#3 120511144#4 71223798 282689985#0 282689985#1 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.685802735087582
100,85,-336860316#0 336860316#0 336860316#1 120511144#2 120511144#3 120511144#4 71223798 282689985#0 282689985#1 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.568403205081195
100,85,-336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.8504544705117734
100,85,-336860316#0 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 -837309289#1,1.8595370956424595
101,75,120829754 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.4140302123097115
101,75,120829754 101605951#5 -101605951#5 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.602955098318831
101,75,120829754 -101605951#4 101605951#4 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,2.414510173912783
101,75,120829754 -120829754 -100488715#4 -100488715#3 100488715#3 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0,3.1139101642905036
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418592 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1,1.7914455342972322
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.0389878341545407
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418592 -100488715#3 100488715#3 100488715#4 120829754 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1,3.2097284651438978
102,3,1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418592 -100488715#3 101605951#0 101605951#1 101605951#2 -101605951#2 -101606546 101606547#1,1.821143158487297
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.6389791625793586
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 -101601561 101601561 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.8504622439328504
103,5,659278036#2 659278036#3 101600741#0 101600741#1 101600741#2 101600741#3 101601553#0 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,1.7869183382496268
103,5,659278036#2 659278036#3 -100468675#3 100468675#3 101600741#0 101600741#1 101600741#2 101600741#3 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.354905533127578
104,78,71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,5.671023143153848
104,78,71223800#6 71223800#7 1006827381 679068326#0 679068326#1 679068326#2 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.918153557594643
104,78,71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 47374666 -42762427 16648700 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,5.242061291516561
104,78,71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 -47374680#5 -47374680#4 47374665#0 47374666 -42762427 16648700 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,5.663351242098572
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.84958177968993
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -101765339#6 416382004 336860320 101752975#1 101752975#2 -101752975#2 -101752975#1,4.401824577456985
105,7,526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 101415865#1 101415865#2 -173532317#1 -173532317#0 47374679#0 47374679#1 101754282#1 101754278#1 -101752975#2 -101752975#1,3.8519335915449813
105,7,526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,3.137374676292403
106,3,-101752975#1 -336860320 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.4855843849418817
106,3,-101752975#1 -336860320 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 -101605948 101605948 101605951#1 -101606546 101606547#1,2.778384960895805
106,3,-101752975#1 -336860320 101754276#1 -101754276#1 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.624341284389926
106,3,-101752975#1 -101752975#0 101752975#0 -336860320 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.5036429402574565
107,29,336863927#3 -336863927#3 101608827 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.1538431931447883
107,29,336863927#3 101609498#0 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.1199496357218193
107,29,336863927#3 101609498#0 -101608959 101608959 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.2030069911333863
107,29,336863927#3 -336863927#3 101608827 -101609498#1 101609498#1 101609498#2 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,2.5622465544893265
108,63,101607964#0 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 -101600741#3 -101600741#2,0.9993202032432842
108,63,101607964#0 101607965 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 -101600741#3 -101600741#2,1.092517482154849
108,63,101607964#0 101607964#1 101607969#0 101607969#1 -100468681#3 -100468681#2 100468681#2 -101600741#4 -101600741#3 -101600741#2,1.0858572802771216
108,63,101607964#0 101607964#1 101607969#0 101607969#1 100468681#4 -100468681#4 -100468681#3 -101600741#4 -101600741#3 -101600741#2,1.1386410575749375
109,11,-101605951#3 101605951#3 101605951#4 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,1.990653595320482
109,11,-101605951#3 -101605951#2 -101605951#1 -101605951#0 100488715#3 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,1.304434329527347
109,11,-101605951#3 -101605951#2 -101605951#1 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2,2.2168797972752814
109,11,-101605951#3 101605951#3 -101605947#2 101605947#2 101605951#4 -120829754 -100488715#4 101418592 101418584#2 101418584#3 101418584#4 416373452 -100525445 526438862#0 526438862#1 526438862#2,2.0221630745621426
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 -120511144#0,2.8571474234042067
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 -120511144#0,3.1447424614194124
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 283490977#1 120511144#0 -120511144#0,3.1115491841084886
110,80,101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 283490977#1 120511144#0 -120511144#0,2.8239541460932824
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,3.2493606369833747
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,3.157438065218888
111,48,-1323419242#1 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 100468681#3 -100468681#3 -100468681#2 -100468681#1,3.363495506193838
111,48,-1323419242#1 1323419242#1 162276533#0 416405090 -416405090 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,4.604738281201611
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.173144179944862
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.139950902633938
112,78,101607969#0 101607969#1 100468681#4 -100468681#4 -100468681#3 -101600741#4 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.923007408173517
112,78,101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -282689985#1 282689985#1 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409192#7,4.278546340809208
113,77,-101606549 101606549 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 101605951#5 -101605951#5,0.5006359491240701
113,77,-101606549 101606549 -101606547#1 101606546 101605951#2 101605951#3 -101605947#2 101605947#2 101605951#4 101605951#5 -101605951#5,0.5321454283657308
113,77,-101606549 101606549 101606547#2 -101606547#2 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 101605951#5 -101605951#5,0.6833933285337171
113,77,-101606549 101606549 -101606547#1 101606546 101605951#2 -101605950 101605950 101605951#3 101605951#4 101605951#5 -101605951#5,0.5611591072714183
114,83,-101605951#5 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1 -101606549,0.4086753059755219
114,83,-101605951#5 -101605951#4 101605951#4 -120829754 -100488715#4 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1 -101606549,1.6496461340206274
114,83,-101605951#5 -120829754 120829754 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1 -101606549,2.3667688311553783
114,83,-101605951#5 -101605951#4 -101605951#3 -101605950 101605950 -101605951#2 -101606546 101606547#1 -101606549,0.4691984641228701
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.058509672434155
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 101605951#2 -101605951#2 -101606546 101606547#1,2.0882072966242196
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 162276533#2 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.8599015610830634
115,3,416409192#5 416409192#6 416409192#7 416409192#8 -416409192#8 -416409190 -416409191#1 -416409191#0 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.2719965934804716
116,15,76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,1.3801938053839247
116,15,76867740 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.1635784047240207
116,15,76867740 1323419243 120511145 47374680#0 47374680#1 -47374680#1 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,2.1868164544435484
116,15,76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 101415865#1 -101415865#1 -101749449#1 101746514 -101746498#2,1.561946506464357
116,44,76867740 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.6827999450320084
116,44,76867740 1323419243 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.6930040266646615
116,44,76867740 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 697042776#0 -697042776#1 687927789#0 416428068,1.6917035064565782
116,44,76867740 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 -101418589 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.6983874750080274
117,15,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,1.9236141252757404
117,15,-101765343 101765343 101765339#1 101754276#0 336860320 -336860320 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,2.030741555081356
117,15,-101765343 101765343 101765339#1 101765339#2 -101765339#2 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,1.9244144454037915
117,15,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 -101749449#0 101749449#0 101746514 -101746498#2,2.293001880377781
117,44,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.720167145331855
